sample_id,region,climate_zone,month,altitude_m,pH,moisture,temperature,humidity,N_avail,P_avail,K_avail,NPK_composite,Crop,N_apply_kg_ha,P_apply_kg_ha,K_apply_kg_ha
964,Mountain,Alpine_Cold,10,2320.42471521748,5.4537893941327,28.271289563982,4,43.0835730932567,28.5129190421002,29.701901561668,35.3843435997999,31.1997214011894,Millet,26.4174138579977,27.08671349151,12.2355396522173
965,Terai,Subtropical_Humid,12,445.276280803617,6.60087390211146,49.1009714935274,21.718740533081,70.2516023046232,78.155241402528,89.3620167260758,90.6139035657863,86.0437205647967,Maize,17.6786190416453,5.00905238150382,6.07671757208069
966,Hill,Subtropical_Humid,12,850.622677968888,5.6163014066325,56.7250602667847,12.1931604478126,67.169994144955,63.190614081904,57.006930616348,65.847487077787,62.015010592013,Millet,11.0215380019021,11.046981383037,0
967,Hill,Temperate_Hill,1,1353.71641818892,6.24500507806082,45.6784914264432,9.39898793748388,68.6227932263774,69.4749788984783,71.0608741363988,81.0466896409819,73.8608475586197,Wheat,23.0243810450246,7.26341819507692,11.3702145783014
968,Hill,Temperate_Hill,7,1638.05191771169,5.67182325187222,65.341390016638,18.7857449565589,64.1903430999085,74.3973764095224,69.7771019439128,74.9717746078086,73.0487509870813,Potato,26.6089374115952,14.9079613933577,18.4872200861637
969,Terai,Subtropical_Humid,12,414.873593005382,5.88907094563635,48.9680349747297,18.9425036666575,68.9882292397471,62.9251252067222,65.5564065523214,69.8184581406368,66.0999966332268,Wheat,23.4604464637876,14.4978448765832,6.43099050116987
970,Mountain,Alpine_Cold,8,4007.57706809608,5.30598390852473,50.8264434351448,4,57.5180967559937,46.6024227956684,40.0931897601971,49.1150832393705,45.2702319317454,Millet,9.37911813346588,20.3399478613297,4.90981046612427
971,Hill,Temperate_Hill,12,1631.58034539445,6.19242783630117,55.8518114970236,6.82002045692754,67.6679634036978,79.6016347768007,75.7885953666759,87.8399308257156,81.0767203230641,Potato,27.425678410933,13.5664773918871,7.60878656945529
972,Hill,Temperate_Hill,5,1752.09311077608,5.82897026015396,44.9853953399472,18.1068160537427,64.9663492154919,56.356893909283,59.5040820824904,63.8195647281032,59.8935135732922,Potato,34.8397281463285,17.423901949904,25.64163568784
973,Hill,Subtropical_Humid,4,1003.37187778358,5.734295005337,44.569829499545,22.622203110411,76.3757172318764,54.6891389433315,57.9446678475625,60.6187757220249,57.7508608376396,Maize,34.5893967154765,18.3314807491966,19.3431351645564
974,Mountain,Alpine_Cold,6,3001.31533009733,5.59598621724832,45.9404973693194,4,62.7427528125479,50.4866320323586,46.3593764470666,55.7999985285407,50.8820023359886,Millet,9.31951567990144,26.0475584445916,7.16212579235777
975,Mountain,Alpine_Cold,9,4315.67478808873,5.85041229989373,52.1098021185786,4,59.4776207922247,63.8794777989592,59.7497843002114,70.3204182261735,64.6498934417814,Millet,7.54830504964406,8.33420171885872,9.06622785830138
976,Hill,Temperate_Hill,3,1322.15311867062,5.86483325802259,46.1237687678224,14.0153525198262,75.7546924488535,60.0619668320236,59.4394506594712,66.9007699318935,62.1340624744628,Wheat,26.4846428481684,18.2909142206805,10.558097827457
977,Terai,Tropical_Monsoon,8,692.829274884829,6.27128813856472,72.9510347538078,23.2454230669522,71.1640409983791,100,100,100,100,Rice,6.80705825144753,0,0
978,Terai,Subtropical_Humid,10,558.33702018668,6.27412751704427,48.609431582898,20.1443270441468,53.4369269909821,71.0893984384222,82.1981640562965,83.5625389657745,78.9500338201644,Mustard,15.606576433819,15.5148979699433,8.78582287615258
979,Hill,Temperate_Hill,4,1137.1614263909,6.2086147828597,48.6185154616283,23.0474761488394,67.7764924285379,71.6267971187176,81.3729878666033,82.1084025503544,78.3693958452251,Maize,22.0768440280654,9.68398802503945,7.84933610386157
980,Mountain,Alpine_Cold,8,3811.97901725698,5.90452434104591,63.3867826172459,4,62.8986936612136,79.0683643198105,69.9812433101497,82.3358182539687,77.128475294643,Potato,0.254288193879781,29.9227539564917,19.4801846954817
981,Terai,Subtropical_Humid,10,190.455690335093,6.31187453719007,44.5859417767263,16.4325339115594,63.1467187573871,69.2487471478729,77.7881376737926,82.3499572397517,76.462280687139,Wheat,34.1139346184495,6.14478168395444,8.72501729683226
982,Hill,Tropical_Monsoon,7,1024.72933760171,5.52734807352731,65.324428379496,21.0040541945778,69.7843100105777,70.6969785197823,65.4710861688073,69.8560257349163,68.6746968078353,Potato,33.8936171577713,26.3933697438353,19.7889045643296
983,Terai,Subtropical_Humid,12,551.86791337224,6.75553260496641,55.2264616331999,18.061350308486,70.6611889963368,80.9483141601763,85.0236608964789,89.6995817852339,85.2238522806297,Wheat,12.3099746314278,4.92997193621671,9.30289942864494
984,Terai,Subtropical_Humid,4,502.765190651169,6.35181552129013,53.0072423432398,29.1157072338557,73.4591722658267,82.0013247975975,88.5017186986465,92.4441213421724,87.6490549461388,Maize,14.276055522681,4.77446377026143,0.434306366255533
985,Hill,Temperate_Hill,6,1941.66973637282,6.19280013082919,64.876960975028,18.8252040712823,75.7891777768864,92.3225120361104,91.4885002273679,96.6198539112731,93.4769553915838,Potato,8.26679586223929,10.5708963537792,4.22720701526908
986,Terai,Subtropical_Humid,12,637.117831965759,6.04024330489752,42.1256891779372,17.6050669865235,72.014626086627,60.2576366908702,65.2552835280384,69.9887906470651,65.1672369553245,Wheat,29.177020157086,8.79009893155188,3.9428248524311
987,Mountain,Alpine_Cold,5,3978.46121496228,5.43856656243253,33.5399974718901,4,63.4294759392989,34.344493243067,32.7813614257699,39.9810683757241,35.7023076815204,Millet,11.5245025357266,32.4167311118587,13.1094040832798
988,Terai,Subtropical_Humid,10,762.130816264874,6.78334077606334,53.0614300958416,23.416510425487,63.1163793295736,76.2175188542525,85.901945420155,85.9703592424508,82.6966078389528,Maize,25.110641088863,9.88965972231486,1.75484349895348
989,Hill,Temperate_Hill,5,1309.92350110838,6.27788182905056,33.0569425546429,21.1069454118432,69.263198561073,56.8568871209675,69.4943184641739,71.1716906419883,65.8409654090432,Mustard,24.8908318522168,10.2761650908845,8.03472817680444
990,Hill,Tropical_Monsoon,7,822.826189500554,6.46144535973738,60.8131291942785,19.8814607258922,72.3839451090028,94.8920450339064,100,100,98.2973483446355,Maize,11.7642829853264,0,0
991,Terai,Subtropical_Humid,3,112.976377619885,6.93885601541871,52.9096355615686,30.2885312353535,72.0019428752383,72.9260597804018,75.0069268514049,80.275401377366,76.0694626697243,Maize,24.6869242181041,10.7610973285439,6.58872532481121
992,Hill,Subtropical_Humid,4,597.671288032519,5.82324436246018,53.2365626659723,23.0617540815657,67.0181361314889,65.4470102156509,68.9175351046879,70.787449339808,68.383998220049,Potato,35.4373039210919,17.5724961640373,31.9758608349746
993,Hill,Subtropical_Humid,4,900.517933000863,5.42720435713193,44.63300165799,20.3338593437991,77.9448713914761,46.0302321422385,45.3702643610224,49.4441987429238,46.9482317487282,Potato,48.0527241923825,31.0021340264953,42.4252027297226
994,Terai,Subtropical_Humid,11,269.348915563246,6.09999905405433,57.593668221273,16.4732159459666,62.3119094174399,77.9704008400091,79.5923901877448,85.1286984805191,80.8971631694243,Wheat,20.2117393100596,10.4876153781536,10.6254213299424
995,Hill,Subtropical_Humid,3,1063.01421452464,6.42466188597656,41.9994661346077,18.5633798226287,64.618289385388,69.7504305302916,81.9490306197149,84.7851405212945,78.8282005571003,Wheat,17.3286748320756,8.46034594197494,0
996,Terai,Tropical_Monsoon,6,506.722387371247,6.70196664252555,62.6213979817021,31.4207096631351,71.5624877694011,91.9432226777062,92.4519850901525,98.6404020799003,94.3452032825863,Maize,18.3001211913358,3.09353845682082,2.28831460599794
997,Terai,Tropical_Monsoon,7,341.714936860185,6.60710575263119,71.6114707286373,32.8106669794035,71.8429631365368,100,100,100,100,Rice,6.18282998358829,6.49719095030787,0
998,Terai,Tropical_Monsoon,9,267.781108840456,6.46233342565118,65.4480944566554,26.9792361601851,68.3678116464036,100,100,100,100,Rice,20.4178869948166,0,0
999,Terai,Subtropical_Humid,10,176.350257209283,6.44471172175273,42.1395653225062,19.402238296521,61.0631939634395,69.8635089341383,83.5520386557752,85.4402472179415,79.618598269285,Wheat,31.3388917634654,6.98910349440747,2.82452080008167
1000,Mountain,Alpine_Cold,12,3199.11697019232,5.39631026904726,29.8207213368157,4,61.9769440861799,29.8485350238782,28.9935836474441,35.4270924378622,31.4230703697282,Millet,25.3113517576409,32.3381790478869,19.0152309924101
1001,Hill,Temperate_Hill,6,2013.78560109013,5.83173596634811,62.2112940796602,10.7230017457533,70.9060031377971,76.7324439916821,68.2133019040226,79.1078538282773,74.6845332413274,Potato,14.4720408791557,11.9442544373701,12.1896020919828
1002,Terai,Subtropical_Humid,10,697.944208695302,6.00736617015742,54.6803080933147,17.5893396124781,58.7519560029639,71.2274671747155,74.1330389718585,78.5928705563925,74.6511255676555,Mustard,12.8257321126952,13.5325915607787,6.05796315756673
1003,Terai,Subtropical_Humid,3,135.198256523179,6.82266858941189,51.2590476295455,27.8005443738835,80.5131807515828,75.8013829610285,80.2964849916734,84.1956859793807,80.0978513106942,Maize,22.3563637189509,11.3661919730344,7.81883683465248
1004,Hill,Temperate_Hill,5,1142.32292009176,6.09134396670545,51.1893363647846,20.3065861963066,65.8626854689377,70.8403593122234,76.6226576385599,79.4831106715384,75.6487092074406,Wheat,22.3263964174243,8.87813388114004,1.89160990068469
1005,Terai,Subtropical_Humid,5,403.710580475162,5.75681506262589,52.2247305959974,30.7158010288094,72.3456042397085,63.1105608158147,61.932784764981,67.7488929095554,64.2640794967837,Millet,25.3411855580793,4.86944582864883,9.62011108140387
1006,Hill,Temperate_Hill,4,1229.70310499919,6.62040178551024,47.0045632786233,20.3721664346967,71.3747994109171,75.3286288800333,85.6292199824902,88.0038670078611,82.9872386234615,Wheat,11.3340399693825,8.3631347767044,2.63169943125636
1007,Hill,Subtropical_Humid,3,822.375379550411,5.58858174809355,49.3430211472371,19.5549921877014,71.7752291476897,54.9215448537994,54.5385838727284,58.9227201142396,56.1276162802558,Potato,40.1482912061304,26.4050172155079,30.0176937676473
1008,Terai,Tropical_Monsoon,8,108.53764447982,6.28325834155747,68.7817323307267,26.1034131699805,73.4517515765659,99.8654944840219,100,100,99.9551648280073,Rice,10.2088529186175,0,0
1009,Terai,Tropical_Monsoon,7,241.212979723083,5.88897571291375,62.2846795690522,29.5790790467606,72.8411725107654,78.9332535523212,75.9532050670399,81.6079939789809,78.8314841994473,Rice,40.8365267532604,4.12609383011393,7.50153032792851
1010,Terai,Subtropical_Humid,12,473.498405950207,7.1066434097452,59.7522057608169,17.1650128601225,75.1383605776047,76.3962193627268,73.228965451132,79.7801994239085,76.4684614125891,Wheat,17.852422192281,9.99954202920273,1.36264036297729
1011,Terai,Tropical_Monsoon,6,456.204732551284,6.20311649116113,69.7360511060272,28.7179990400573,84.8581532305065,99.8506277217787,96.4476274695839,100,98.7660850637875,Rice,20.3594365838654,8.35680317825173,0.672861165280469
1012,Terai,Subtropical_Humid,1,579.787384944843,6.47569074119422,60.7553050979327,16.6739275829354,73.3961838952839,95.4674041549937,99.0110495062162,100,98.1594845537366,Wheat,0,0,0
1013,Hill,Temperate_Hill,12,1263.96037016799,6.1991983708435,46.340814768202,7.94302081084013,62.7585176744474,67.9699076558015,68.7977523684522,79.3084099841609,72.0253566694715,Wheat,27.8151319748036,18.6220622150128,4.73180360586731
1014,Terai,Subtropical_Humid,2,264.858870936267,6.7734464001157,57.5889781721825,23.2787116958926,76.1856665916249,84.2803192477784,90.2363948502801,91.5623460220421,88.6930200400335,Maize,25.4243140281314,4.63031891788264,3.75516857843232
1015,Terai,Subtropical_Humid,3,379.015748216389,6.71674874667795,51.5368634035396,28.5900559933652,79.7302133378859,79.2847928722306,84.588721098785,88.8060846521323,84.2265328743826,Maize,18.7364470960809,6.65160672084931,5.8327435560861
1016,Hill,Subtropical_Humid,10,964.663039748857,5.80232243445418,49.2250837266505,11.0157462165741,60.5277890959821,59.50547450821,57.6798904448325,66.1090733050703,61.0981460860376,Millet,15.9150477510099,13.4496051218187,7.37196385610505
1017,Hill,Subtropical_Humid,10,1004.51679760487,5.90670660753817,43.208737520701,11.5364966593107,58.56610847799,55.8102829816714,57.3749319471962,64.8308591848362,59.3386913712346,Wheat,30.9771604145256,15.0068153784185,7.05796822772851
1018,Hill,Temperate_Hill,4,2106.28789510215,5.73654237032189,49.8877533334119,15.4817650770368,72.7291125482487,59.9865211216526,58.2991835808603,65.0070021623477,61.0975689549535,Potato,35.0329844040017,20.4023716599661,23.5835767467584
1019,Hill,Temperate_Hill,8,1788.10509556768,5.46660433389983,61.4895520988461,12.1141397898084,74.1056431171027,64.9478376748974,54.9484388727302,64.684274830454,61.5268504593605,Potato,26.013504374581,32.0611153810964,24.2657739133663
1020,Hill,Alpine_Cold,12,1871.37703966239,5.94074162460202,49.8869908579663,4,64.492420326296,64.780459133128,61.5002347385582,72.2904883147018,66.1903940621294,Millet,0.853193319886419,9.00541020241415,0
1021,Hill,Subtropical_Humid,5,1088.0612456786,5.95193779525094,49.4418916961558,23.3835015701504,70.2947433428896,65.4769565744827,71.2733073355011,72.776552161954,69.8422720239792,Maize,15.05061615515,8.76938804023431,13.3111067648306
1022,Mountain,Alpine_Cold,1,4578.40968873206,5.54410939386903,33.5049701473053,4,60.3418546011676,36.812486577268,36.0869004157524,43.4992818766506,38.7995562898903,Millet,18.6417884719063,31.9281912853977,22.3171072231059
1023,Mountain,Alpine_Cold,3,3845.26713201624,5.96166409252272,27.8724912557486,4,66.2636111762251,43.0688929559211,46.0984522178296,54.205070472511,47.7908052154206,Millet,11.334654255037,19.9616169837713,10.8846025690068
1024,Hill,Temperate_Hill,3,1526.04935619128,6.04497969580709,50.8189916168393,11.0133669025729,74.6512223225495,70.4513722196525,68.1642068933282,78.0024326721375,72.2060039283728,Wheat,18.7521104203098,9.58714347106438,0
1025,Terai,Tropical_Monsoon,8,286.578078490044,6.50287439527606,68.2500053085377,28.0056541698959,71.7826880913824,100,100,100,100,Rice,1.18209322868234,3.17918194292131,0
1026,Terai,Tropical_Monsoon,6,191.387384350358,5.94925108166691,68.3065816982309,33.7594301997041,74.7340820692588,88.6787320932148,80.1430638608077,89.4378111474097,86.0865357004774,Rice,23.8380612899612,14.3352384472607,0
1027,Hill,Temperate_Hill,9,1758.49659816889,5.70631752098335,57.4739568798124,11.0062169711471,62.4045633291409,66.054140822904,60.156002532584,69.5486717061185,65.2529383538688,Millet,0.497763657427013,15.5121878465762,7.1093604324909
1028,Hill,Subtropical_Humid,3,1098.60022431642,6.14221921510007,54.3383999444595,19.4654888714639,76.7524630322477,77.8480880278606,80.8674389312839,85.2254809592927,81.3136693061457,Potato,13.7090052541699,3.81796411117202,13.7704348010537
1029,Hill,Alpine_Cold,12,1349.50106045571,5.65618502600472,48.0157634110152,5.57212938003438,68.0996502096119,55.0217066598165,49.8711189586253,60.0898705969171,54.9942320717863,Millet,9.2825516741422,19.3443557455429,3.63275362476441
1030,Terai,Subtropical_Humid,10,229.628411870032,6.42352563164551,53.5386943625914,22.8969904370973,63.5603367853211,82.9441275258974,95.3733290696538,95.0265713126429,91.114675969398,Maize,15.5295536008714,1.73456395933735,0
1031,Terai,Subtropical_Humid,3,487.512263846022,6.30129350627166,57.6417425673691,26.3581691654528,82.3976321253594,87.3675464574734,92.4063678470492,95.1028702832603,91.6255948625943,Maize,10.7255624590345,5.72172147135724,1.61230275265509
1032,Hill,Tropical_Monsoon,6,1084.49767819557,5.58351927819117,58.0690631242135,26.4220800260607,72.9308179724829,64.5119332239381,62.3199437360566,66.1401795189635,64.3240188263194,Millet,8.90486421325094,17.6465148223721,7.63814056298118
1033,Terai,Subtropical_Humid,5,101.950788384528,6.37884284163908,56.2898360007329,35.393842684417,77.3817275997618,87.585951160365,87.5328643771444,96.9236428260921,90.6808194545338,Millet,8.6157113594229,2.30722742372118,2.62035898693738
1034,Terai,Subtropical_Humid,3,559.083703677507,6.02415872741344,62.8783037107883,23.8718235700053,78.3346086322087,84.8843199134022,86.2232989354804,88.0753957969037,86.3943382152621,Maize,12.2519304098804,4.61902070872507,4.34991722418702
1035,Terai,Tropical_Monsoon,8,60,6.22991671973486,67.7646124648635,30.7926455281879,65.5017725499191,95.2098024474653,94.2367742945321,99.7402899671899,96.3956222363958,Rice,20.805370609599,2.26469484061447,1.74687025992723
1036,Terai,Subtropical_Humid,1,689.881893677479,5.70448188918858,54.7362484978508,21.4804663880323,76.1030321203523,64.8836697621274,64.3742216773193,68.1499608606923,65.8026174333797,Potato,39.5554948112146,20.5576901337123,22.3738463064699
1037,Mountain,Alpine_Cold,11,3155.94868863582,5.5016162805065,40.2975671914709,4,54.7604101663732,41.4449633102961,39.354782648489,47.310291214654,42.7033457244797,Millet,8.18007776314244,30.6569199448113,16.1080593986594
1038,Mountain,Alpine_Cold,10,3308.97639041355,5.3134600899831,30.7027655386393,4,45.4632039248056,27.2551604209958,27.0986912364377,32.7343230906867,29.0293915827067,Millet,25.5274048881332,33.8219239462142,18.9949258893137
1039,Mountain,Alpine_Cold,8,3068.77879326938,5.55593872056103,52.2232723961418,4,54.4601094660601,54.8345124272326,49.3203714138838,59.0205356508717,54.3918064973294,Millet,19.8895500005891,30.1343404647953,21.2022945227116
1040,Terai,Subtropical_Humid,5,60,6.81375917877786,62.3784937262224,32.8724585420728,74.7718322149662,88.7376977315315,86.159274094673,94.0217617558039,89.6395778606695,Maize,3.44680817686851,7.02266072637256,3.34050216138619
1041,Hill,Temperate_Hill,7,1155.42997422445,5.53667026854872,58.0032731621833,18.2188561348701,70.9986884679666,62.7336084092686,58.5076862753991,64.1882781743671,61.8098576196783,Potato,36.9603444710433,22.8020440836292,31.5955220354384
1042,Terai,Subtropical_Humid,12,339.938142638821,6.58447326970212,60.0307933056463,21.3161841091172,68.4741869324196,91.6866257061715,99.5284209218334,100,97.071682209335,Maize,14.5683777540366,0,0
1043,Terai,Tropical_Monsoon,6,214.305672031461,6.02696733303638,57.849410300234,33.5709342181329,74.5817306519202,78.1586477387577,75.2757392891094,83.4445177446456,78.9596349241709,Rice,31.0106944998421,11.3991329486476,4.89985689803092
1044,Mountain,Alpine_Cold,2,3099.58441823318,5.63230952668794,39.6386267598707,4,64.7872359218957,45.4269169139779,43.2141334355539,51.9817650329838,46.8742717941719,Millet,12.9736413988644,15.8379126124845,8.54527142930805
1045,Hill,Temperate_Hill,10,1416.30559193728,6.31186163878476,37.0441620139745,13.6843627089024,54.5676746119034,59.7441568865924,69.6957275678445,74.9893764933992,68.143086982612,Mustard,34.1959695518544,12.0125438712939,2.83372169944182
1046,Hill,Temperate_Hill,8,1807.25659953377,5.61846708622319,63.1260910357792,12.8177353422901,63.7568634216684,70.0648589697768,62.1297774499153,71.0356063076769,67.7434142424563,Potato,21.9977916640239,16.7242979256108,23.5428249152712
1047,Mountain,Alpine_Cold,8,4494.55916634654,5.238629600145,49.2247525729384,4,59.418158024564,43.2793488064332,36.9225167087113,45.583966755403,41.9286107568492,Millet,19.3701427529287,31.8042889552881,9.85028459791418
1048,Mountain,Alpine_Cold,8,3142.662282758,5.73241879278661,45.1898221068156,4,59.1870717578927,53.1084694671445,50.5472766101638,59.9872920224758,54.5476793665947,Millet,8.1834074603322,10.7131853222963,13.6275213962065
1049,Terai,Subtropical_Humid,11,425.835938679203,6.08843173064367,53.2943057537262,20.5652003301606,67.1325392098349,73.3878110285282,78.4532649835724,81.3120668445134,77.717714285538,Maize,16.1840931661087,6.32137007466145,4.0227558899934
1050,Terai,Subtropical_Humid,5,410.916943706783,6.34346775169907,58.4148956851293,32.8654846534601,79.5198416795457,89.5640648347899,89.7704465095118,97.5487004349762,92.294403926426,Maize,13.4745190137785,4.0589053385648,5.2548395473086
1051,Terai,Subtropical_Humid,5,183.23065452112,6.6444597025758,68.9105093452183,34.4601146800454,85.5572757237118,100,97.6638095584004,100,99.2212698528001,Rice,10.2863086312464,0.292623790725444,8.11273078356299
1052,Hill,Temperate_Hill,8,1969.35505761974,5.90811155144757,56.3817874493964,9.51454976385812,64.5608678212982,71.1775219323199,66.0272734390414,76.6040822139888,71.2696258617834,Millet,13.8106695394023,7.72329628612921,8.8683440649402
1053,Hill,Temperate_Hill,3,1788.44682384737,5.86000888551722,61.4678509183021,14.2939161547011,67.4591540244302,76.15462958153,71.2379918386213,79.3056425384015,75.5660879861843,Wheat,18.0895866920474,6.50070084273074,11.1529440613049
1054,Hill,Alpine_Cold,1,1764.3303446877,6.26569205740404,41.28636540935,4,67.7587385143814,65.0458960408297,67.5396257819443,77.9075838481853,70.1643685569864,Millet,1.87370240796889,3.86988163442064,4.6375700503933
1055,Hill,Tropical_Monsoon,6,1025.82906071725,5.95154407339493,61.9574604713046,20.2017700765434,69.7781984999682,79.9710119055575,79.5893845339464,83.5740576347275,81.0448180247438,Maize,18.9195933333668,7.92404121979197,2.39883488795973
1056,Terai,Tropical_Monsoon,9,239.489606708965,6.05200368321013,65.8546924210311,26.2955293072773,70.8250980961275,88.1456620095925,88.3450455508517,91.1525337538771,89.2144137714404,Rice,26.3347327472647,0.472778133787974,2.71936055732947
1057,Mountain,Alpine_Cold,1,2661.00295680206,6.0952559472739,51.67366395124,4,59.6511646209259,70.4992183051628,68.7527257181743,79.5585498213632,72.9368312815668,Millet,12.6901991000889,18.0958919653147,9.1743534150578
1058,Hill,Temperate_Hill,4,1653.3836303836,5.70918244086708,41.0965940926111,17.4430553174058,71.7864882973387,49.8163888655211,51.553170203955,56.4371695122952,52.6022428605904,Wheat,39.7978310683771,17.1193155186534,9.66999973900451
1059,Terai,Subtropical_Humid,10,257.130441893587,6.48107945648295,51.9929285877522,25.2205934939533,55.2419033338494,81.1959877229482,96.5664564930976,95.2808604552805,91.0144348904421,Maize,12.7225641163276,0,1.8130031056779
1060,Mountain,Alpine_Cold,5,3967.5663566831,5.75417484912317,37.7083496737347,4,63.3831962936381,46.6964034741939,45.9977671472904,54.7417016678418,49.1452907631087,Millet,10.8545652655043,16.8300886082232,16.3871386508891
1061,Terai,Subtropical_Humid,12,396.749821618708,6.28369658852688,51.4530630819832,22.0835436877892,64.3653967933252,76.51154240803,86.5082467265328,87.4059227796255,83.4752373047294,Maize,19.0637643502508,3.82316991752456,5.63659915633382
1062,Terai,Tropical_Monsoon,6,96.6604611936901,6.76484936973925,69.8602730884967,34.4229789860625,81.5551858449551,100,93.097277644466,100,97.6990925481553,Rice,16.2521573308558,9.29173212751962,3.93594234387567
1063,Hill,Temperate_Hill,5,1607.97682564175,5.8519146551205,57.3023640126317,18.1818411720945,67.5468929320701,71.0215376653244,70.2755659717442,75.422652581339,72.2399187394692,Potato,22.2775730452541,12.1508375236904,11.3444054953599
1064,Hill,Temperate_Hill,1,2180.55307991275,6.33663799438826,47.8207637622904,7.97948168124084,67.8362832206214,74.421905354353,75.4602022510201,86.6499328024044,78.8440134692592,Wheat,8.71896542413863,2.95531037129161,7.95615684493579
1065,Terai,Subtropical_Humid,4,60,6.25840818555514,55.283258877336,31.1324320573555,75.9513650522068,82.3894498509413,84.7763298321781,90.8050157596317,85.9902651475837,Maize,20.8684262510373,0,3.5402616190582
1066,Terai,Subtropical_Humid,1,578.437266457716,6.7787810510914,59.4514304169068,20.3140215353532,77.1474690292911,86.6020129844591,89.3232936815922,93.0942817469824,89.6731961376779,Maize,22.1196082031717,0.473053590873398,5.34472663129649
1067,Hill,Tropical_Monsoon,7,713.810179251734,5.38973928796358,61.3790885593045,27.1188038338901,66.1268905493926,61.3540962501552,57.0581398129353,61.2041921710087,59.8721427446997,Millet,20.0124935945108,18.1483628779574,10.3659402362501
1068,Hill,Subtropical_Humid,3,1031.25652424142,5.84988188334122,49.8750763984386,20.8917798605983,75.2810361589772,63.6809947541497,65.8997074146595,69.5318111663051,66.3708377783714,Potato,20.8816150937081,15.0865288685382,22.4650485881376
1069,Terai,Subtropical_Humid,5,473.891170375245,6.67816331124961,45.791988191464,30.5593526217698,79.195458174801,73.5700062604865,79.9401449492099,85.1733234219856,79.5611582105607,Maize,18.8455074394301,0,6.28426751967223
1070,Mountain,Alpine_Cold,12,2560.4877155258,5.74604524061284,42.9095691308362,4,61.5568678139908,51.45078871949,49.4087012531769,58.7235472416889,53.1943457381186,Millet,13.2827305202145,18.0442242581,9.3805403491915
1071,Terai,Subtropical_Humid,8,652.593530576366,7.00955398500823,72.4358726316624,30.5492856945275,61.7205660794274,89.7435792944627,85.744117703013,91.3832138579143,88.95697028513,Rice,3.84029490890919,6.26606121084014,4.42682289095163
1072,Hill,Subtropical_Humid,11,1082.55951236729,6.36702124553749,46.9456031989766,10.9486772135995,60.7682940671811,73.0675204650189,78.1641568171469,86.5132121918783,79.2482964913481,Wheat,23.1020810152107,15.7717355819984,3.4582772204137
1073,Terai,Tropical_Monsoon,7,641.388876645048,6.53711568349216,75.7253940299534,31.6295889998952,80.8711628304698,100,100,100,100,Rice,7.1379372210145,0.418159191404917,3.49277489964334
1074,Hill,Temperate_Hill,8,2126.71346292128,6.07713067693364,48.0104555951603,7.06573764111689,58.5087074272514,65.6988801625763,65.2997724787411,75.5673726080089,68.8553417497754,Millet,4.34631914944603,6.30107992100893,6.19460100653309
1075,Terai,Tropical_Monsoon,7,181.795974147029,6.52920744800192,59.1782956888973,29.0076908290714,73.9369997574853,93.3991663702257,99.3928952384845,100,97.5973538695701,Maize,15.6757115687347,0,1.97337778903566
1076,Hill,Subtropical_Humid,9,801.349858674898,5.89050403084812,54.3725079259854,14.2573703552553,62.8531248709051,68.0889934472718,66.9455980548408,74.0579298696857,69.6975071239328,Mustard,26.748553085441,12.9075035823537,5.309999307208
1077,Terai,Subtropical_Humid,2,694.934824439375,5.84599730549944,53.0579688395618,21.9792335162332,80.6581303390746,67.8480578638276,69.0285487514808,72.479780722703,69.7854624460038,Maize,29.6841093527654,15.7064149669291,9.72135712725794
1078,Mountain,Alpine_Cold,7,3625.74953859965,5.6417523933214,49.1927853476553,4,57.4226474557605,54.4840525138317,50.1906653334929,59.858609110692,54.8444423193389,Millet,9.08320273987134,16.1906254244079,10.8598150369253
1079,Terai,Tropical_Monsoon,7,364.691806229817,6.53828944893815,63.181986324053,31.2988741599153,75.3391591989509,98.5853379004388,100,100,99.528445966813,Maize,7.5097455439003,0,9.56674645107406
1080,Mountain,Alpine_Cold,10,2519.92163426413,5.75930875909876,32.6551036927693,4,51.7812645746672,40.7450154850006,42.5811074386807,50.0387200171861,44.4549476469558,Millet,21.9486416792282,25.1759872320942,12.7852616987774
1081,Hill,Temperate_Hill,1,1865.28672467354,5.81204441358847,51.9174267287858,6.99346507559484,73.443898889386,64.5719668387675,58.198513870282,69.6923249383817,64.1542685491437,Millet,15.7312311853415,6.03136202004083,3.10861298234629
1082,Terai,Tropical_Monsoon,9,502.288176028323,6.03075623888316,58.6168366942856,23.3105433850213,66.2307911889798,77.775278571505,82.4352414770977,83.5588101143336,81.2564433876454,Maize,31.5846347476338,5.03350704766495,5.94526891710388
1083,Hill,Alpine_Cold,1,1611.23489195183,6.46930168532913,56.0972348573914,5.54749111504567,67.8713582257898,88.267645985484,87.5518194401777,99.6950215588033,91.838162328155,Potato,0,15.3883171943268,0
1084,Mountain,Alpine_Cold,4,2520.09447200179,5.41596207928781,48.0786725506009,4,70.6753774375814,48.4271644612581,41.8209795966709,51.5017583348019,47.2499674642437,Millet,15.8792652705391,30.6152756883231,17.2833425778155
1085,Terai,Subtropical_Humid,11,812.459077065336,6.70710679982791,65.2738411121301,21.2174591864022,71.9373156435516,95.2669035734367,98.3627031988714,100,97.8765355907694,Maize,1.18200129763999,2.23832567713663,0
